SubmitTime,WaitTime,AverageCPUTimeUsed,Used Memory,ReqTime: ,ReqMemory,Status,UserID,RunTime 
0.3966317417298302,0.0,0.007224103603630698,0.24065822860038927,0.611737089201878,0.6445497630331753,0.0,0.6666666666666666,0.010510706447594756
0.39780251331001565,0.0,0.007386510595552454,0.2406681337257964,0.611737089201878,0.6445497630331753,0.0,0.6666666666666666,0.009294738715226288
0.7080659347653441,9.627485777126682e-05,0.20124030821238023,0.6748626076563318,1.0,1.0,0.0,0.5555555555555556,0.21512545228068095
0.47438044341150803,0.00434427889139005,0.1478144229438974,0.2391245850165168,1.0,0.6445497630331753,0.0,0.6111111111111112,0.15448128596002136
0.5572731198554681,0.004322443356637804,0.14848209613290908,0.25115435982349066,0.29882629107981223,0.6445497630331753,0.0,0.8333333333333334,0.14885224509164244
0.6010550197354393,0.0,4.812059019903879e-05,0.024470612318344128,1.0,0.6445497630331753,0.0,0.5,0.0003143721454416039
0.12379786462710728,9.925243069202764e-07,0.009118851842717851,0.22574771315417164,0.611737089201878,0.6445497630331753,0.0,0.1111111111111111,0.01256302271783617
0.5680402932765802,0.0,1.2030147549759698e-05,0.0200859434714493,1.0,0.6445497630331753,0.0,0.6111111111111112,0.021383237439943057
0.5000397593981717,0.024386322221031192,0.10034346071254564,0.43180898956164865,0.611737089201878,1.0,0.0,0.8333333333333334,0.11377899045020463
0.5946939069758314,0.00836400233441717,0.1903229493109733,0.24297932965412952,1.0,0.6445497630331753,0.0,0.5555555555555556,0.19035529983984814
0.5415360607576774,0.008825526137135099,0.25740906712220823,0.2465781918853911,1.0,0.6445497630331753,0.0,0.6111111111111112,0.26035945192478793
0.3874115490222433,0.00323165914333242,0.00011428640172271713,0.028011694651397367,1.0,0.6445497630331753,0.0,0.6111111111111112,0.02183403523340649
0.628041721018194,9.925243069202764e-07,4.812059019903879e-05,0.0295634976318496,1.0,1.0,0.0,0.5555555555555556,0.011003025090456137
0.6832158808653616,0.0016813361759229484,5.413566397391864e-05,0.025728563245051152,1.0,0.6445497630331753,0.0,0.2777777777777778,0.002568361112758764
0.6322209146319199,0.00010917767376123042,0.00011428640172271713,0.033824352411155154,1.0,1.0,0.0,0.5555555555555556,0.010231923601637109
0.6495410389314488,0.029916667659190974,0.2021124939097378,0.24566031693099594,1.0,0.6445497630331753,0.0,0.5555555555555556,0.20662554125392965
0.4609320713223397,0.0004664864242525299,0.20320723733676593,0.25647176131289134,0.29882629107981223,0.6445497630331753,0.0,0.8333333333333334,0.20179132807402575
0.5975193654071655,0.0010183299389002036,4.812059019903879e-05,0.022499492362322883,1.0,0.6445497630331753,0.0,0.2777777777777778,0.0002906459457856338
0.6825993560775856,0.0,4.210551642415894e-05,0.028856932019473477,1.0,0.6445497630331753,0.0,0.5555555555555556,0.001429503529272199
0.5173973365034514,0.0,0.23147206900492634,0.2377081520832955,1.0,0.6445497630331753,0.0,0.1111111111111111,0.23308025387033632
0.17677395918144587,0.0,0.5505296272458782,0.2346441666240196,0.611737089201878,0.6445497630331753,0.0,0.1111111111111111,0.5467346817723471
0.35655540212154896,0.03386393682781291,0.11706536580671162,0.2376998978121229,1.0,0.6445497630331753,0.0,0.6111111111111112,0.1242125867489175
0.5998687275248957,6.74916528705788e-05,5.413566397391864e-05,0.03945376535088081,1.0,1.0,0.0,0.5555555555555556,0.0013939142297882438
0.6831572386851673,0.0002114076773740189,4.812059019903879e-05,0.031078981819142315,1.0,0.6445497630331753,0.0,0.5555555555555556,0.0015184767779820867
0.5541400245468348,0.0009051821679112921,0.16077690692876348,0.2518889899578537,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.1597662969333887
0.15767498298790353,9.925243069202764e-07,0.0020451250834591485,0.11237860030672872,0.009389671361502348,0.2890995260663507,0.0,0.2222222222222222,0.005314668722937304
0.60457362873667,9.925243069202764e-07,4.210551642415894e-05,0.03328947563916949,1.0,0.6445497630331753,0.0,0.5555555555555556,0.00042707159380746186
0.5926408833420163,0.003223718948877058,4.812059019903879e-05,0.027518089235274792,1.0,0.6445497630331753,0.0,0.5555555555555556,0.010973367340886173
0.6042261151768387,9.925243069202764e-07,4.812059019903879e-05,0.030676173385918545,1.0,1.0,0.0,0.5555555555555556,0.0004152084939794768
0.4674348244945103,9.925243069202764e-07,1.8045221324639548e-05,0.03163201798770774,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.033228542618186134
0.2552406757174226,0.004776026964900371,0.06597332916288218,0.2258979408895133,0.611737089201878,0.6445497630331753,0.0,0.2777777777777778,0.06773830001779466
0.3615176252200157,0.003363664876152817,0.32376134593290784,0.2464246624415804,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.32194080313185836
0.6213853644287012,0.0009299952755842991,0.00016842206569663576,0.03659283496245132,1.0,1.0,0.0,0.5555555555555556,0.0014472981790141764
0.6832137697468745,0.000401972344302712,4.210551642415894e-05,0.031082283527611363,1.0,0.6445497630331753,0.0,0.5555555555555556,0.001441366629100184
0.714228328723667,0.0,0.1347075771884342,0.6709335745781655,1.0,1.0,1.0,0.5555555555555556,0.14299780532653183
0.5230096668115519,0.0004426658408864433,1.8045221324639548e-05,0.02431378116606438,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.0011744468829705203
0.6183418743714046,0.015675928903498847,0.16382654933262755,0.6432586541906109,1.0,1.0,1.0,0.5555555555555556,0.1755560828044368
0.5322326743437882,0.0474515945895515,0.3158154334762916,0.23802676695055858,1.0,0.6445497630331753,0.0,0.1111111111111111,0.3538881309686221
0.6821121959393184,9.925243069202764e-07,4.210551642415894e-05,0.028832169205955622,1.0,0.6445497630331753,0.0,0.5555555555555556,0.0014117088795302212
0.4827126762265931,0.005622650198703366,0.035813749255634623,0.24515680638946624,0.611737089201878,0.6445497630331753,0.0,0.6666666666666666,0.036544279020107956
0.654369284195565,0.013941988939309124,0.2327111742025516,0.25312052721680833,1.0,0.6445497630331753,0.0,0.5555555555555556,0.23111691084880479
0.5923874318392166,0.005766566223206806,0.1949485410438559,0.24311139799289141,1.0,0.6445497630331753,0.0,0.5555555555555556,0.19601399845779702
0.6004318097391212,0.009112365661835058,3.6090442649279097e-05,0.008546472372128959,1.0,0.6445497630331753,0.0,0.5555555555555556,0.0003677560946675366
0.6355177389076557,6.74916528705788e-05,7.819595907343804e-05,0.030000974003998367,1.0,1.0,0.0,0.5555555555555556,0.0008422800877869387
0.6122610321383386,0.0026440847536356167,0.21650656545302527,0.24350595215494258,1.0,0.6445497630331753,0.0,0.5555555555555556,0.21736757814817012
0.14597684540881378,0.0,0.5240813478577315,0.2344146978854208,0.611737089201878,0.6445497630331753,0.0,0.1111111111111111,0.5210629337445875
0.3881172881134881,0.0011850740224628102,0.15090617086418565,0.24390380802546277,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.15037072186962452
0.6013396688781024,0.0,4.210551642415894e-05,0.006327724280929167,1.0,0.6445497630331753,0.0,0.5,0.0003440298950115665
0.5999637278568105,0.00028485447608611933,3.6090442649279097e-05,0.028851979456769906,1.0,0.6445497630331753,0.0,0.5555555555555556,0.0005219763924313424
0.5026885875827607,0.004089200144511539,0.0002706783198695932,0.03942900253736296,1.0,0.6445497630331753,0.0,0.6111111111111112,0.001002431935464737
0.539529325351429,0.023205218295796064,4.210551642415894e-05,0.027775622495860484,1.0,0.6445497630331753,0.0,0.6111111111111112,0.0009965003855507443
0.6029267999376673,9.925243069202764e-07,4.812059019903879e-05,0.024429340962481037,1.0,0.6445497630331753,0.0,0.5,0.0003914822943235067
0.5129699691831434,0.00010421505222662903,0.12323081642596347,0.25269625767853576,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.1242125867489175
0.4372919228841256,0.057684520193899545,0.30385746681183046,0.23818689981130736,1.0,0.6445497630331753,0.0,0.1111111111111111,0.3062637167091761
0.6832314014957196,0.003392448081053505,5.413566397391864e-05,0.02732163758136648,1.0,0.6445497630331753,0.0,0.2777777777777778,0.0015481345275520494
0.6030596440232007,0.0007166025495964396,0.00010827132794783728,0.040391450556090246,1.0,1.0,0.0,0.5555555555555556,0.0014769559285841391
0.6826200372198008,9.925243069202764e-07,3.6090442649279097e-05,0.02880410468396872,1.0,0.6445497630331753,0.0,0.5555555555555556,0.001429503529272199
0.12229463098000701,0.0010997169320676663,0.008914339334371937,0.22583190672013234,0.611737089201878,0.6445497630331753,0.0,0.1111111111111111,0.012586748917492141
0.599907431363824,0.00016575155925568617,3.6090442649279097e-05,0.006520874226368435,1.0,0.6445497630331753,0.0,0.5555555555555556,0.0005397710421733199
0.459319020419129,0.0014401527693413212,0.23746909755848156,0.2523611342689275,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.23574945133163294
0.5949501342084936,0.007764517653037323,0.19033497945852307,0.6517407432475935,1.0,1.0,0.0,0.5555555555555556,0.20614508571089626
0.6401650925932659,0.020090677020680237,0.21064186852251743,0.7224864506138702,1.0,1.0,0.0,0.5555555555555556,0.23262945607687288
0.6588208902836866,0.04527002616294073,0.2328555359731487,0.24398800159142348,1.0,0.6445497630331753,0.0,0.5555555555555556,0.232546414378077
0.4927406845137496,0.004014760821492518,0.03610848787060373,0.24491082910852222,0.611737089201878,0.6445497630331753,0.0,0.6666666666666666,0.03692982976451747
0.44578295872317675,0.0,0.2581128307538692,0.24705859046763748,1.0,0.6445497630331753,0.0,0.6111111111111112,0.26059671392134764
0.43101658408674853,0.04512214004120961,0.10579913262636166,0.23404655739112204,1.0,0.6445497630331753,0.0,0.6111111111111112,0.10994127765585147
0.5560730271851855,0.024101467744945072,0.23227808889076024,0.24218691962155817,1.0,0.6445497630331753,0.0,0.6111111111111112,0.24292069517764991
0.6163750156476884,0.005745723212761481,0.25505717327623023,0.24331940562644142,1.0,0.6445497630331753,0.0,0.5555555555555556,0.2544931490598493
0.5413788606199699,0.0015493304431025516,0.1385091038141583,0.25515933219644504,0.29882629107981223,0.6445497630331753,0.0,0.6666666666666666,0.13784922000118632
0.5101172225906254,9.925243069202764e-07,0.24308717646421935,0.24671521278685657,1.0,0.6445497630331753,0.0,0.6111111111111112,0.2529983984815232
0.6213856771869956,0.0011820964495420493,6.015073774879849e-05,0.010595182477172813,1.0,1.0,0.0,0.5555555555555556,0.0004685924432054096
0.6029607733073932,0.0,4.812059019903879e-05,0.006332676843632738,1.0,0.6445497630331753,0.0,0.2777777777777778,0.000338098345097574
0.599949614638777,0.0003672339935605023,4.210551642415894e-05,0.02414209232567392,1.0,0.6445497630331753,0.0,0.5555555555555556,0.0005397710421733199
0.14620488530019596,0.021024642393492218,0.15806410865629267,0.23306429912158047,0.29882629107981223,0.6445497630331753,0.0,0.1111111111111111,0.20696363959902722
0.39646535431722557,1.985048613840553e-06,0.006935380062436465,0.2406235606614643,0.611737089201878,0.6445497630331753,0.0,0.6666666666666666,0.00835755382881547
0.4403279067423573,0.12086762504813743,0.2937220675011579,0.23873828512563827,1.0,0.6445497630331753,0.0,0.6111111111111112,0.29699863574351976
0.12316847765447543,0.0,0.008974490072120735,0.2258566695336502,0.611737089201878,0.6445497630331753,0.0,0.1111111111111111,0.013553591553472922
0.39643701059679837,9.925243069202764e-07,0.006977485578860625,0.24065822860038927,0.611737089201878,0.6445497630331753,0.0,0.6666666666666666,0.009176107716946437
